Prime,Prime Mod 12,# of Conjugate Pairs,# of Isogenous Conjugate Pairs,% of Isogenous Conjugates
79631,11,3105,46,0.01481481481
79633,1,3299,124,0.03758714762
79657,1,3297,92,0.02790415529
79669,1,3277,64,0.01953005798
79687,7,3247,158,0.04866030182
79691,11,3162,40,0.01265022138
79693,1,3288,145,0.04409975669
79697,5,3267,52,0.01591674319
79699,7,3268,55,0.01682986536
79757,5,3267,50,0.01530456076
79769,5,3237,34,0.01050355267
79777,1,3293,149,0.04524749469
79801,1,3292,68,0.02065613609
79811,11,3207,36,0.01122544434
79813,1,3290,107,0.03252279635
79817,5,3251,91,0.02799138727
79823,11,3218,55,0.01709136109
79829,5,3235,27,0.008346213292
79841,5,3243,49,0.01510946654
79843,7,3294,114,0.03460837887
79847,11,3181,91,0.02860735618
79861,1,3289,101,0.03070842201
79867,7,3283,115,0.03502893695
79873,1,3287,131,0.03985397019
79889,5,3215,35,0.01088646967
79901,5,3207,42,0.01309635173
79903,7,3278,133,0.04057352044
79907,11,3275,46,0.01404580153
79939,7,3268,109,0.03335373317
79943,11,3198,73,0.02282676673
79967,11,3158,58,0.01836605446
79973,5,3266,63,0.01928965095
79979,11,3242,31,0.009561998766
79987,7,3284,127,0.03867235079
79997,5,3296,58,0.01759708738
79999,7,3226,90,0.0278983261
80021,5,3268,32,0.009791921665
80039,11,3224,42,0.01302729529
80051,11,3201,51,0.01593252109
80071,7,3219,91,0.02826964896
80077,1,3312,80,0.02415458937
80107,7,3293,122,0.03704828424
80111,11,3190,52,0.01630094044
80141,5,3229,34,0.01052957572
80147,11,3277,82,0.02502288679
80149,1,3290,90,0.0273556231
80153,5,3265,83,0.02542113323
80167,7,3283,104,0.03167834298
80173,1,3319,135,0.04067490208
80177,5,3295,97,0.02943854325
80191,7,3257,112,0.03438747313
80207,11,3221,37,0.0114871158
80209,1,3287,72,0.02190447216
80221,1,3301,96,0.02908209633
80231,11,3171,34,0.01072216966
80233,1,3307,109,0.03296038706
80239,7,3225,112,0.03472868217
80251,7,3277,86,0.02624351541
80263,7,3295,77,0.02336874052
80273,5,3295,60,0.01820940819
80279,11,3165,37,0.01169036335
80287,7,3294,118,0.03582270795
80309,5,3261,54,0.01655933763
80317,1,3300,125,0.03787878788
80329,1,3315,65,0.01960784314
80341,1,3311,64,0.0193295077
80347,7,3323,125,0.0376166115
80363,11,3226,50,0.01549907006
80369,5,3270,43,0.01314984709
80387,11,3285,64,0.01948249619
80407,7,3283,138,0.04203472434
80429,5,3235,42,0.01298299845
80447,11,3225,62,0.0192248062
80449,1,3308,81,0.02448609432
80471,11,3126,35,0.01119641715
80473,1,3325,80,0.02406015038
80489,5,3282,48,0.01462522852
80491,7,3295,128,0.03884673748
80513,5,3275,69,0.02106870229
80527,7,3301,149,0.04513783702
80537,5,3288,61,0.01855231144
80557,1,3333,119,0.03570357036
80567,11,3251,72,0.02214703168
80599,7,3273,82,0.02505346777
80603,11,3266,63,0.01928965095
80611,7,3296,107,0.03246359223
80621,5,3301,31,0.009391093608
80627,11,3263,41,0.01256512412
80629,1,3285,91,0.02770167428
80651,11,3236,24,0.007416563659
80657,5,3290,98,0.02978723404
80669,5,3265,25,0.007656967841
80671,7,3262,94,0.02881667689
80677,1,3340,90,0.02694610778
80681,5,3242,44,0.01357186922
80683,7,3329,153,0.04595974767
80687,11,3202,44,0.01374141162
80701,1,3309,99,0.02991840435
80713,1,3325,99,0.02977443609
80737,1,3321,163,0.04908160193
80747,11,3296,52,0.01577669903
80749,1,3332,83,0.02490996399
80761,1,3328,66,0.01983173077
80777,5,3326,57,0.01713770295
80779,7,3281,79,0.02407802499
80783,11,3194,50,0.01565435191
80789,5,3315,41,0.01236802413
80803,7,3330,114,0.03423423423
80809,1,3316,72,0.02171290712
80819,11,3239,35,0.01080580426
80831,11,3227,41,0.01270529904
80833,1,3343,126,0.03769069698
80849,5,3294,44,0.01335761991
80863,7,3297,107,0.03245374583
80897,5,3314,76,0.02293301147
80909,5,3276,49,0.01495726496
80911,7,3248,96,0.02955665025
80917,1,3352,104,0.03102625298
80923,7,3325,115,0.03458646617
80929,1,3324,68,0.02045728039
80933,5,3284,81,0.02466504263
80953,1,3343,177,0.05294645528
80963,11,3301,55,0.01666161769
80989,1,3313,91,0.02746755207
81001,1,3334,80,0.02399520096
81013,1,3350,106,0.03164179104
81017,5,3306,58,0.01754385965
81019,7,3335,56,0.0167916042
81023,11,3244,72,0.02219482121
81031,7,3280,83,0.02530487805
81041,5,3307,36,0.0108859994
81043,7,3340,108,0.03233532934
81047,11,3262,52,0.0159411404
81049,1,3328,101,0.03034855769
81071,11,3218,47,0.01460534493
81077,5,3290,59,0.0179331307
81083,11,3308,37,0.01118500605
81097,1,3351,92,0.0274544912
81101,5,3309,52,0.01571471744
81119,11,3173,50,0.01575795777
81131,11,3288,34,0.0103406326
81157,1,3340,143,0.04281437126
81163,7,3343,141,0.04217768471
81173,5,3342,60,0.01795332136
81181,1,3343,70,0.0209392761
81197,5,3334,44,0.01319736053
81199,7,3271,70,0.02140018343
81203,11,3321,75,0.02258355917
81223,7,3331,97,0.02912038427
81233,5,3314,70,0.02112251056
81239,11,3247,42,0.01293501694
81281,5,3302,35,0.01059963658
81283,7,3356,162,0.04827175209
81293,5,3331,61,0.01831281897
81299,11,3285,36,0.01095890411
81307,7,3355,111,0.03308494784
81331,7,3336,68,0.02038369305
81343,7,3337,205,0.06143242433
81349,1,3352,89,0.02655131265
81353,5,3314,62,0.01870850935
81359,11,3237,46,0.01421068891
81371,11,3244,54,0.01664611591
81373,1,3355,130,0.03874813711
81401,5,3302,54,0.01635372502
81409,1,3340,97,0.02904191617
81421,1,3355,80,0.02384500745
81439,7,3317,79,0.02381670184
81457,1,3359,107,0.03185471867
81463,7,3339,117,0.03504043127
81509,5,3311,31,0.009362730293
81517,1,3371,133,0.0394541679
81527,11,3255,57,0.01751152074
81533,5,3343,73,0.02183667365
81547,7,3367,124,0.03682803683
81551,11,3233,31,0.009588617383
81553,1,3362,142,0.04223676383
81559,7,3336,72,0.02158273381
81563,11,3322,69,0.02077062011
81569,5,3314,52,0.01569100785
81611,11,3242,38,0.01172115978
81619,7,3316,80,0.02412545235
81629,5,3347,41,0.01224977592
81637,1,3364,107,0.03180737218
81647,11,3275,100,0.03053435115
81649,1,3350,80,0.02388059701
81667,7,3354,177,0.05277280859
81671,11,3252,40,0.012300123
81677,5,3342,52,0.01555954518
81689,5,3291,41,0.01245821939
81701,5,3328,44,0.01322115385
81703,7,3323,152,0.04574179958
81707,11,3324,67,0.02015643803
81727,7,3338,90,0.02696225285
81737,5,3336,62,0.01858513189
81749,5,3303,56,0.01695428398
81761,5,3338,41,0.01228280407
81769,1,3358,62,0.01846337105
81773,5,3327,54,0.01623083859
81799,7,3345,94,0.02810164425
81817,1,3384,85,0.02511820331
81839,11,3222,35,0.01086281813
81847,7,3319,90,0.02711660139
81853,1,3385,133,0.03929098966
81869,5,3351,39,0.01163831692
81883,7,3377,76,0.02250518211
81899,11,3312,51,0.01539855072
81901,1,3371,54,0.01601898546
81919,7,3295,94,0.02852807284
81929,5,3340,33,0.009880239521
81931,7,3345,119,0.0355754858
81937,1,3396,121,0.03563015312
81943,7,3357,95,0.02829907656
81953,5,3365,48,0.01426448737
81967,7,3363,98,0.02914064823
81971,11,3329,34,0.01021327726
81973,1,3390,191,0.05634218289
82003,7,3370,98,0.02908011869
82007,11,3288,44,0.01338199513
82009,1,3385,105,0.03101920236
82013,5,3367,37,0.01098901099
82021,1,3384,73,0.02157210402
82031,11,3233,42,0.01299103
82037,5,3366,52,0.01544860368
82039,7,3326,109,0.03277209862
82051,7,3372,84,0.02491103203
82067,11,3349,79,0.02358913108
82073,5,3345,51,0.01524663677
82129,1,3377,126,0.03731122298
82139,11,3324,31,0.009326113117
82141,1,3379,103,0.03048239124
82153,1,3402,149,0.04379776602
82163,11,3343,61,0.01824708346
82171,7,3369,116,0.03443158207
82183,7,3357,92,0.02740542151
82189,1,3375,60,0.01777777778
82193,5,3350,78,0.02328358209
82207,7,3364,165,0.04904875149
82217,5,3389,68,0.0200649159
82219,7,3385,72,0.02127031019
82223,11,3329,65,0.019525383
82231,7,3344,64,0.01913875598
82237,1,3404,110,0.03231492362
82241,5,3330,44,0.01321321321
82261,1,3390,67,0.0197640118
82267,7,3373,155,0.04595315743
82279,7,3344,64,0.01913875598
82301,5,3342,34,0.01017354877
82307,11,3359,48,0.01428996725
82339,7,3360,99,0.02946428571
82349,5,3364,46,0.01367419738
82351,7,3324,100,0.03008423586
82361,5,3324,52,0.01564380265
82373,5,3375,65,0.01925925926
82387,7,3400,84,0.02470588235
82393,1,3400,156,0.04588235294
82421,5,3333,40,0.01200120012
82457,5,3400,53,0.01558823529
82463,11,3258,50,0.01534683855
82469,5,3339,35,0.01048218029
82471,7,3359,88,0.0261982733
82483,7,3402,157,0.04614932393
82487,11,3334,81,0.02429514097
82493,5,3370,91,0.02700296736
82499,11,3313,33,0.00996076064
82507,7,3399,103,0.0303030303
82529,5,3327,43,0.01292455666
82531,7,3394,95,0.0279905716
82549,1,3389,79,0.02331071112
82559,11,3301,29,0.008785216601
82561,1,3395,120,0.0353460972
82567,7,3380,117,0.03461538462
82571,11,3344,65,0.01943779904
82591,7,3363,94,0.02795123402
82601,5,3342,33,0.00987432675
82609,1,3407,69,0.02025242149
82613,5,3386,97,0.02864737153
82619,11,3320,52,0.0156626506
82633,1,3408,174,0.05105633803
82651,7,3389,53,0.01563883151
82657,1,3422,107,0.03126826417
82699,7,3403,95,0.02791654423
82721,5,3377,36,0.01066034942
82723,7,3412,123,0.03604923798
82727,11,3373,54,0.0160094871
82729,1,3393,94,0.02770409667
82757,5,3372,59,0.0174970344
82759,7,3321,79,0.02378801566
82763,11,3388,54,0.01593860685
82781,5,3334,47,0.01409718056
82787,11,3361,82,0.02439750074
82793,5,3396,39,0.01148409894
82799,11,3228,54,0.01672862454
82811,11,3336,41,0.01229016787
82813,1,3423,148,0.04323692667
82837,1,3409,144,0.04224112643
82847,11,3351,51,0.01521933751
82883,11,3363,83,0.02468034493
82889,5,3383,36,0.01064144251
82891,7,3377,60,0.01776724904
82903,7,3407,107,0.03140592897
82913,5,3370,66,0.01958456973
82939,7,3379,93,0.02752293578
82963,7,3418,128,0.03744880047
82981,1,3405,101,0.02966226138
82997,5,3392,53,0.015625
83003,11,3394,62,0.01826753094
83009,5,3353,47,0.01401729794
83023,7,3394,105,0.03093694755
83047,7,3372,138,0.0409252669
83059,7,3426,78,0.02276707531
83063,11,3343,46,0.01376009572
83071,7,3365,71,0.02109955423
83077,1,3443,139,0.04037176881
83089,1,3418,77,0.02252779403
83093,5,3389,62,0.01829448215
83101,1,3425,64,0.01868613139
83117,5,3411,104,0.03048959249
83137,1,3424,136,0.03971962617
83177,5,3383,51,0.01507537688
83203,7,3432,71,0.02068764569
83207,11,3352,93,0.02774463007
83219,11,3331,62,0.01861302912
83221,1,3417,101,0.02955809189
83227,7,3439,95,0.02762430939
83231,11,3325,53,0.01593984962
83233,1,3428,158,0.04609101517
83243,11,3386,54,0.01594802126
83257,1,3433,183,0.05330614623
83267,11,3391,60,0.01769389561
83269,1,3429,60,0.01749781277
83273,5,3434,55,0.01601630751
83299,7,3394,86,0.02533883324
83311,7,3384,59,0.01743498818
83339,11,3372,36,0.01067615658
83341,1,3432,104,0.0303030303
83357,5,3422,58,0.01694915254
83383,7,3421,172,0.05027769658
83389,1,3422,144,0.04208065459
83399,11,3296,20,0.006067961165
83401,1,3413,104,0.03047172575
83407,7,3425,100,0.02919708029
83417,5,3403,93,0.02732882751
83423,11,3355,43,0.01281669151
83431,7,3358,75,0.02233472305
83437,1,3446,84,0.02437608822
83443,7,3426,126,0.03677758319
83449,1,3446,76,0.02205455601
83459,11,3337,36,0.01078813305
83471,11,3296,58,0.01759708738
83477,5,3428,62,0.01808634772
83497,1,3455,94,0.02720694645
83537,5,3404,76,0.0223266745
83557,1,3441,176,0.05114792212
83561,5,3420,33,0.009649122807
83563,7,3447,116,0.03365245141
83579,11,3358,59,0.01756998213
83591,11,3284,28,0.008526187576
83597,5,3408,87,0.02552816901
83609,5,3426,45,0.01313485114
83617,1,3457,92,0.02661266995
83621,5,3376,41,0.01214454976
83639,11,3259,57,0.01749002762
83641,1,3415,72,0.02108345534
83653,1,3456,161,0.04658564815
83663,11,3378,64,0.01894612197
83689,1,3447,97,0.02814041195
83701,1,3456,59,0.01707175926
83717,5,3407,45,0.01320810097
83719,7,3397,91,0.02678834266
83737,1,3460,170,0.04913294798
83761,1,3436,101,0.02939464494
83773,1,3463,103,0.0297429974
83777,5,3439,76,0.02209944751
83791,7,3440,95,0.02761627907
83813,5,3456,58,0.01678240741
83833,1,3464,89,0.02569284065
83843,11,3435,64,0.01863173217
83857,1,3472,125,0.03600230415
83869,1,3456,71,0.02054398148
83873,5,3440,78,0.0226744186
83891,11,3373,57,0.01689890305
83903,11,3361,47,0.01398393335
83911,7,3421,80,0.02338497515
83921,5,3390,50,0.01474926254
83933,5,3444,79,0.02293844367
83939,11,3423,38,0.01110137306
83969,5,3409,38,0.01114696392
83983,7,3447,88,0.02552944589
83987,11,3439,57,0.01657458564
84011,11,3398,37,0.01088875809
84017,5,3430,58,0.01690962099
84047,11,3342,78,0.02333931777
84053,5,3455,49,0.01418234443
84059,11,3332,36,0.01080432173
84061,1,3442,92,0.02672864614
84067,7,3470,100,0.0288184438
84089,5,3430,52,0.01516034985
84121,1,3473,87,0.02505038871
84127,7,3437,78,0.02269421007
84131,11,3373,60,0.017788319
84137,5,3458,65,0.01879699248
84143,11,3431,86,0.02506557855
84163,7,3454,96,0.02779386219
84179,11,3401,28,0.008232872685
84181,1,3469,97,0.02796194869
84191,11,3320,29,0.008734939759
84199,7,3408,129,0.03785211268
84211,7,3448,47,0.01363109049
84221,5,3439,31,0.009014248328
84223,7,3415,115,0.0336749634
84229,1,3460,82,0.02369942197
84239,11,3330,39,0.01171171171
84247,7,3471,149,0.04292711034
84263,11,3418,48,0.01404330018
84299,11,3354,42,0.01252236136
84307,7,3474,154,0.0443293034
84313,1,3486,136,0.03901319564
84317,5,3447,43,0.01247461561
84319,7,3426,77,0.02247518973
84347,11,3438,52,0.01512507272
84349,1,3471,89,0.02564102564
84377,5,3462,74,0.02137492779
84389,5,3441,35,0.01017146178
84391,7,3421,77,0.02250803859
84401,5,3439,40,0.01163128817
84407,11,3440,76,0.02209302326
84421,1,3477,72,0.02070750647
84431,11,3320,29,0.008734939759
84437,5,3457,94,0.02719120625
84443,11,3432,59,0.01719114219
84449,5,3443,24,0.006970665118
84457,1,3483,82,0.02354292277
84463,7,3477,122,0.0350877193
84467,11,3445,75,0.02177068215
84481,1,3466,119,0.03433352568
84499,7,3446,72,0.0208937899
84503,11,3385,81,0.02392909897
84509,5,3398,55,0.01618599176
84521,5,3419,53,0.01550160866
84523,7,3473,154,0.04434206738
84533,5,3473,69,0.01986754967
84551,11,3343,43,0.01286269818
84559,7,3408,112,0.03286384977
84589,1,3488,67,0.0192087156
84629,5,3393,32,0.009431181845
84631,7,3438,60,0.01745200698
84649,1,3490,107,0.03065902579
84653,5,3468,40,0.01153402537
84659,11,3411,37,0.01084725887
84673,1,3492,115,0.03293241695
84691,7,3452,90,0.02607184241
84697,1,3505,98,0.02796005706
84701,5,3472,42,0.01209677419
84713,5,3462,72,0.02079722704
84719,11,3318,48,0.01446654611
84731,11,3388,42,0.01239669421
84737,5,3472,65,0.01872119816
84751,7,3437,63,0.0183299389
84761,5,3406,36,0.01056958309
84787,7,3476,121,0.03481012658
84793,1,3512,107,0.03046697039
84809,5,3432,29,0.00844988345
84811,7,3451,116,0.03361344538
84827,11,3470,62,0.01786743516
84857,5,3483,79,0.02268159633
84859,7,3489,116,0.03324734881
84869,5,3472,40,0.01152073733
84871,7,3444,97,0.02816492451
84913,1,3502,158,0.04511707596
84919,7,3435,50,0.01455604076
84947,11,3483,69,0.01981050818
84961,1,3498,66,0.01886792453
84967,7,3486,121,0.03471026965
84977,5,3482,47,0.01349798966
84979,7,3486,129,0.03700516351
84991,7,3474,91,0.02619458837
85009,1,3510,94,0.02678062678
85021,1,3475,69,0.01985611511
85027,7,3496,112,0.03203661327
85037,5,3477,33,0.009490940466
85049,5,3432,44,0.01282051282
85061,5,3474,38,0.01093839954
85081,1,3471,86,0.02477672141
85087,7,3499,118,0.03372392112
85091,11,3397,42,0.01236385046
85093,1,3515,119,0.03385490754
85103,11,3446,45,0.01305861869
85109,5,3434,37,0.01077460687
85121,5,3457,46,0.01330633497
85133,5,3483,60,0.01722652885
85147,7,3489,91,0.02608197191
85159,7,3479,54,0.01552170164
85193,5,3492,74,0.02119129439
85199,11,3384,41,0.01211583924
85201,1,3509,51,0.01453405529
85213,1,3524,124,0.03518728717
85223,11,3403,73,0.0214516603
85229,5,3467,37,0.01067205076
85237,1,3506,141,0.04021677125
85243,7,3527,147,0.04167848029
85247,11,3443,49,0.01423177462
85259,11,3428,61,0.01779463244
85297,1,3529,112,0.03173703599
85303,7,3503,105,0.02997430774
85313,5,3500,47,0.01342857143
85331,11,3437,32,0.009310445156
85333,1,3523,134,0.03803576497
85361,5,3453,51,0.01476976542
85363,7,3514,152,0.04325554923
85369,1,3522,66,0.01873935264
85381,1,3512,51,0.01452164009
85411,7,3502,65,0.01856082239
85427,11,3443,70,0.02033110659
85429,1,3519,102,0.02898550725
85439,11,3368,33,0.009798099762
85447,7,3503,136,0.03882386526
85451,11,3478,49,0.01408855664
85453,1,3537,103,0.02912072378
85469,5,3460,39,0.0112716763
85487,11,3409,56,0.01642710472
85513,1,3533,94,0.02660628361
85517,5,3496,57,0.01630434783
85523,11,3501,56,0.01599542988
85531,7,3469,88,0.02536754108
85549,1,3520,55,0.015625
85571,11,3415,43,0.01259150805
85577,5,3511,66,0.01879806323
85597,1,3531,117,0.03313508921
85601,5,3470,38,0.01095100865
85607,11,3480,54,0.01551724138
85619,11,3477,26,0.00747771067
85621,1,3520,67,0.01903409091
85627,7,3519,164,0.04660414891
85639,7,3492,92,0.02634593356
85643,11,3444,57,0.01655052265
85661,5,3499,33,0.009431266076
85667,11,3465,47,0.01356421356
85669,1,3523,109,0.03093954016
85691,11,3490,36,0.01031518625
85703,11,3474,52,0.01496833621
85711,7,3456,88,0.02546296296
85717,1,3550,102,0.02873239437
85733,5,3526,52,0.01474758934
85751,11,3409,36,0.01056028161
85781,5,3464,61,0.01760969977
85793,5,3538,53,0.01498021481
85817,5,3512,39,0.0111047836
85819,7,3507,75,0.02138579983
85829,5,3482,38,0.01091326824
85831,7,3493,70,0.02004008016
85837,1,3545,180,0.05077574048
85843,7,3542,93,0.02625635234
85847,11,3462,71,0.02050837666
85853,5,3513,84,0.02391118702
85889,5,3488,46,0.01318807339
85903,7,3502,155,0.04426042262
85909,1,3533,103,0.02915369374
85931,11,3406,46,0.01350557839
85933,1,3552,122,0.03434684685
85991,11,3386,47,0.01388068517
85999,7,3520,69,0.01960227273
86011,7,3529,81,0.02295267781
86017,1,3559,106,0.02978364709
86027,11,3508,50,0.01425313569
86029,1,3542,120,0.03387916431
86069,5,3501,37,0.01056840903
86077,1,3546,125,0.03525098703
86083,7,3540,87,0.02457627119
86111,11,3438,35,0.01018033741
86113,1,3554,166,0.04670793472
86117,5,3530,93,0.02634560907
86131,7,3518,123,0.03496304719
86137,1,3549,78,0.02197802198
86143,7,3536,120,0.03393665158
86161,1,3540,91,0.02570621469
86171,11,3488,41,0.01175458716
86179,7,3544,78,0.02200902935
86183,11,3475,69,0.01985611511
86197,1,3563,160,0.04490597811
86201,5,3499,57,0.01629036868
86209,1,3549,87,0.02451394759
86239,7,3475,82,0.0235971223
86243,11,3501,74,0.02113681805
86249,5,3518,45,0.01279135873
86257,1,3556,160,0.0449943757
86263,7,3548,121,0.03410372041
86269,1,3551,62,0.01745987046
86287,7,3537,159,0.0449533503
86291,11,3455,25,0.007235890014
86293,1,3569,99,0.02773886243
86297,5,3533,38,0.01075573167
86311,7,3509,76,0.02165859219
86323,7,3554,128,0.03601575689
86341,1,3541,123,0.0347359503
86351,11,3411,46,0.0134857813
86353,1,3579,134,0.03744062587
86357,5,3523,64,0.01816633551
86369,5,3460,42,0.01213872832
86371,7,3524,69,0.0195800227
86381,5,3530,38,0.01076487252
86389,1,3556,53,0.01490438695
86399,11,3410,46,0.01348973607
86413,1,3568,145,0.04063901345
86423,11,3492,48,0.01374570447
86441,5,3483,55,0.01579098478
86453,5,3514,67,0.01906659078
86461,1,3575,104,0.02909090909
86467,7,3560,128,0.03595505618
86477,5,3510,63,0.01794871795
86491,7,3541,102,0.0288054222
86501,5,3498,30,0.008576329331
86509,1,3560,122,0.03426966292
86531,11,3501,37,0.01056840903
